fold,baseline_name,horizon,horizon_days,evaluation_type,segment_type,segment_value,mae,rmse,wape,bias,aggregate_bias,actual_sum,forecast_sum,observations,rmsse,rmsse_defined_series,rmsse_undefined_series
validation_fold_1,mean_28,days_1_30_daily,30,daily,store_id,WI_3,1.3602857145369054,2.6758322614412235,0.7197278912893679,-0.0828571467846632,-248.5714403539896,5670.0,5421.42855964601,3000,0.7669976290009568,100,0
validation_fold_1,seasonal_naive_7,days_1_30_daily,30,daily,store_id,WI_3,1.5256666666666667,2.9931588664820317,0.8072310405643739,-0.155,-465.0,5670.0,5205.0,3000,0.971711984789115,100,0
validation_fold_1,zero,days_1_30_daily,30,daily,store_id,WI_3,1.89,4.057831933434405,1.0,-1.89,-5670.0,5670.0,0.0,3000,1.0303697040401476,100,0
validation_fold_2,croston_sba,day_1_daily,1,daily,demand_band,high,2.59949483925646,3.9772012912429653,0.6899463514380416,1.2458101477887895,123.33520463109016,373.0,496.33520463109016,99,0.5369290109953893,99,0
validation_fold_2,last_value,day_1_daily,1,daily,demand_band,high,2.2323232323232323,3.279874350882326,0.5924932975871313,0.1717171717171717,17.0,373.0,390.0,99,0.5611416648976413,99,0
validation_fold_2,mean_28,day_1_daily,1,daily,demand_band,high,2.1323953936196336,3.3242745947499257,0.5659708953574899,0.970057702726788,96.03571256995201,373.0,469.035712569952,99,0.4956870746353394,99,0
validation_fold_2,seasonal_naive_7,day_1_daily,1,daily,demand_band,high,2.404040404040404,4.189935029992179,0.6380697050938338,0.32323232323232326,32.0,373.0,405.0,99,0.5454935691677619,99,0
validation_fold_2,zero,day_1_daily,1,daily,demand_band,high,3.7676767676767677,6.415731927193979,1.0,-3.7676767676767677,-373.0,373.0,0.0,99,0.820794244886534,99,0
validation_fold_2,croston_sba,day_1_daily,1,daily,demand_band,low,0.6429077443676163,0.8576389099687173,1.1786641980072967,0.0843762687285139,8.353250604122877,54.0,62.35325060412288,99,0.5474341921470833,99,0
validation_fold_2,last_value,day_1_daily,1,daily,demand_band,low,0.5757575757575758,1.2102257907706582,1.0555555555555556,0.0707070707070707,7.0,54.0,61.0,99,0.4701612766907478,99,0
validation_fold_2,mean_28,day_1_daily,1,daily,demand_band,low,0.5923520939593966,0.8399704766551107,1.0859788389255602,0.0764790740654324,7.571428332477808,54.0,61.57142833247781,99,0.5075219152298499,99,0
validation_fold_2,seasonal_naive_7,day_1_daily,1,daily,demand_band,low,0.898989898989899,1.4459976109624424,1.6481481481481481,0.1717171717171717,17.0,54.0,71.0,99,0.7449379152048486,99,0
validation_fold_2,zero,day_1_daily,1,daily,demand_band,low,0.5454545454545454,1.0540925533894598,1.0,-0.5454545454545454,-54.0,54.0,0.0,99,0.4540817115130385,99,0
validation_fold_2,croston_sba,day_1_daily,1,daily,demand_band,medium,1.0178635887363379,1.3025671058685473,1.027941446050559,0.27988554230507684,28.548325315117836,101.0,129.54832531511784,102,0.547551275108178,102,0
validation_fold_2,last_value,day_1_daily,1,daily,demand_band,medium,1.0392156862745099,1.9250668437592438,1.0495049504950495,0.11764705882352941,12.0,101.0,113.0,102,0.5856131971557688,102,0
validation_fold_2,mean_28,day_1_daily,1,daily,demand_band,medium,0.8676470535642961,1.1682769101799726,0.8762376184510713,0.14635854229038836,14.928571313619614,101.0,115.92857131361961,102,0.4761513698337811,102,0
validation_fold_2,seasonal_naive_7,day_1_daily,1,daily,demand_band,medium,1.0294117647058822,1.5371223432242522,1.0396039603960396,0.029411764705882353,3.0,101.0,104.0,102,0.5974464996551938,102,0
validation_fold_2,zero,day_1_daily,1,daily,demand_band,medium,0.9901960784313726,1.6538724611187705,1.0,-0.9901960784313726,-101.0,101.0,0.0,102,0.5154381697997512,102,0
validation_fold_2,croston_sba,day_1_daily,1,daily,dept_id,FOODS_1,1.3921894480784733,2.170129939503489,0.737041472512133,0.18170729941791958,8.176828473806381,85.0,93.17682847380638,45,0.5878026991532729,45,0
validation_fold_2,last_value,day_1_daily,1,daily,dept_id,FOODS_1,1.7777777777777777,3.183289703016886,0.9411764705882353,0.13333333333333333,6.0,85.0,91.0,45,0.8081409744080604,45,0
validation_fold_2,mean_28,day_1_daily,1,daily,dept_id,FOODS_1,1.354761901497841,2.2205811723628126,0.7172268890282687,0.1944444368282954,8.749999657273293,85.0,93.74999965727329,45,0.5724335287670645,45,0
validation_fold_2,seasonal_naive_7,day_1_daily,1,daily,dept_id,FOODS_1,1.4666666666666666,2.4765567494675613,0.7764705882352941,-0.6666666666666666,-30.0,85.0,55.0,45,0.6988265069933691,45,0
validation_fold_2,zero,day_1_daily,1,daily,dept_id,FOODS_1,1.8888888888888888,3.101970699768491,1.0,-1.8888888888888888,-85.0,85.0,0.0,45,0.7412741325636811,45,0
validation_fold_2,croston_sba,day_1_daily,1,daily,dept_id,FOODS_2,1.3739585080849273,2.6260242720403877,1.7225748459572223,0.8260566697766384,69.38876026123762,67.0,136.38876026123762,84,0.5151070617668685,84,0
validation_fold_2,last_value,day_1_daily,1,daily,dept_id,FOODS_2,0.8690476190476191,1.3930097596485784,1.0895522388059702,0.17857142857142858,15.0,67.0,82.0,84,0.4690453507586194,84,0
validation_fold_2,mean_28,day_1_daily,1,daily,dept_id,FOODS_2,0.7801870716558326,1.0655521908181367,0.9781449853595513,0.27678571379787864,23.249999959021807,67.0,90.2499999590218,84,0.4472034284019121,84,0
validation_fold_2,seasonal_naive_7,day_1_daily,1,daily,dept_id,FOODS_2,0.9880952380952381,1.686783357529382,1.2388059701492538,0.13095238095238096,11.0,67.0,78.0,84,0.5561258432655514,84,0
validation_fold_2,zero,day_1_daily,1,daily,dept_id,FOODS_2,0.7976190476190477,1.475998451412273,1.0,-0.7976190476190477,-67.0,67.0,0.0,84,0.40966731768125975,84,0
validation_fold_2,croston_sba,day_1_daily,1,daily,dept_id,FOODS_3,1.4430345145451744,2.4431370461623474,0.6562736754979384,0.483457262077701,82.67119181528687,376.0,458.6711918152869,171,0.5466787866773375,171,0
validation_fold_2,last_value,day_1_daily,1,daily,dept_id,FOODS_3,1.3508771929824561,2.3804761428476167,0.6143617021276596,0.08771929824561403,15.0,376.0,391.0,171,0.503306339269311,171,0
validation_fold_2,mean_28,day_1_daily,1,daily,dept_id,FOODS_3,1.3552631646046165,2.401057058934801,0.616356386030291,0.5060567988289727,86.53571259975433,376.0,462.53571259975433,171,0.4945060405814087,171,0
validation_fold_2,seasonal_naive_7,day_1_daily,1,daily,dept_id,FOODS_3,1.654970760233918,3.1260086091630335,0.7526595744680851,0.4152046783625731,71.0,376.0,447.0,171,0.6463771711620484,171,0
validation_fold_2,zero,day_1_daily,1,daily,dept_id,FOODS_3,2.198830409356725,4.7437246944366604,1.0,-2.198830409356725,-376.0,376.0,0.0,171,0.6492282008920516,171,0
validation_fold_2,croston_sba,day_1_daily,1,daily,intermittency_class,highly_intermittent,0.45728434353239006,0.6136347153768485,1.3718530305971701,-0.0645341510987944,-1.1616147197782993,6.0,4.838385280221701,18,0.649633842433114,18,0
validation_fold_2,last_value,day_1_daily,1,daily,intermittency_class,highly_intermittent,0.2222222222222222,0.4714045207910317,0.6666666666666666,-0.1111111111111111,-2.0,6.0,4.0,18,0.3429577718930707,18,0
validation_fold_2,mean_28,day_1_daily,1,daily,intermittency_class,highly_intermittent,0.39285714531110394,0.567321552225015,1.1785714359333117,-0.09523809266587098,-1.7142856679856777,6.0,4.285714332014322,18,0.5784375305558513,18,0
validation_fold_2,seasonal_naive_7,day_1_daily,1,daily,intermittency_class,highly_intermittent,0.3888888888888889,1.0274023338281628,1.1666666666666667,0.05555555555555555,1.0,6.0,7.0,18,0.6277965184616207,18,0
validation_fold_2,zero,day_1_daily,1,daily,intermittency_class,highly_intermittent,0.3333333333333333,0.6666666666666666,1.0,-0.3333333333333333,-6.0,6.0,0.0,18,0.5085630738187418,18,0
validation_fold_2,croston_sba,day_1_daily,1,daily,intermittency_class,intermittent,0.8089262453409342,1.1556141035459728,0.9639704423646133,0.25471054403098314,36.42360779643059,120.0,156.4236077964306,143,0.5342469953475022,143,0
validation_fold_2,last_value,day_1_daily,1,daily,intermittency_class,intermittent,0.7692307692307693,1.651445647689541,0.9166666666666666,0.13986013986013987,20.0,120.0,140.0,143,0.5417164640454462,143,0
validation_fold_2,mean_28,day_1_daily,1,daily,intermittency_class,intermittent,0.7062937056684827,1.0626093956862332,0.8416666659216087,0.18081917462649044,25.857141971588135,120.0,145.85714197158813,143,0.47675597782622364,143,0
validation_fold_2,seasonal_naive_7,day_1_daily,1,daily,intermittency_class,intermittent,0.9790209790209791,1.591058934002299,1.1666666666666667,0.15384615384615385,22.0,120.0,142.0,143,0.6786333670802595,143,0
validation_fold_2,zero,day_1_daily,1,daily,intermittency_class,intermittent,0.8391608391608392,2.3204774044612857,1.0,-0.8391608391608392,-120.0,120.0,0.0,143,0.4520573804288207,143,0
validation_fold_2,croston_sba,day_1_daily,1,daily,intermittency_class,regular,2.164837198291751,3.4077027782298117,0.7485382352302323,0.8990991904581194,124.97478747367859,402.0,526.9747874736786,139,0.5403701990910079,139,0
validation_fold_2,last_value,day_1_daily,1,daily,intermittency_class,regular,1.9424460431654675,2.9308579047019587,0.6716417910447762,0.12949640287769784,18.0,402.0,420.0,139,0.5625384393853585,139,0
validation_fold_2,mean_28,day_1_daily,1,daily,intermittency_class,regular,1.7998458432207862,2.858579760830702,0.6223347567355455,0.6790852943341509,94.39285591244698,402.0,496.392855912447,139,0.4985406427377273,139,0
validation_fold_2,seasonal_naive_7,day_1_daily,1,daily,intermittency_class,regular,2.050359712230216,3.6035553986016877,0.7089552238805971,0.20863309352517986,29.0,402.0,431.0,139,0.5780384970714527,139,0
validation_fold_2,zero,day_1_daily,1,daily,intermittency_class,regular,2.8920863309352516,5.149561691203513,1.0,-2.8920863309352516,-402.0,402.0,0.0,139,0.7553170667127594,139,0
validation_fold_2,croston_sba,day_1_daily,1,daily,overall,all,1.4160664727663,2.4575565474297196,0.8045832231626705,0.5341226018344363,160.23678055033088,528.0,688.2367805503309,300,0.5440072905737964,300,0
validation_fold_2,last_value,day_1_daily,1,daily,overall,all,1.28,2.3007245235649862,0.7272727272727273,0.12,36.0,528.0,564.0,300,0.5394384577571297,300,0
validation_fold_2,mean_28,day_1_daily,1,daily,overall,all,1.1941666691129407,2.0841430549716224,0.6785037892687162,0.3951190407201648,118.53571221604943,528.0,646.5357122160494,300,0.49295043239899805,300,0
validation_fold_2,seasonal_naive_7,day_1_daily,1,daily,overall,all,1.44,2.6993826454703798,0.8181818181818182,0.17333333333333334,52.0,528.0,580.0,300,0.6289741997257274,300,0
validation_fold_2,zero,day_1_daily,1,daily,overall,all,1.76,3.8574603043971822,1.0,-1.76,-528.0,528.0,0.0,300,0.5959580433437742,300,0
validation_fold_2,croston_sba,day_1_daily,1,daily,store_id,CA_1,1.6841322688758373,2.8316175601638602,0.7796908652202951,0.3326935486495495,33.26935486495495,216.0,249.26935486495495,100,0.5688554930805535,100,0
validation_fold_2,last_value,day_1_daily,1,daily,store_id,CA_1,1.52,2.5729360660537215,0.7037037037037037,-0.14,-14.0,216.0,202.0,100,0.5494456139016493,100,0
validation_fold_2,mean_28,day_1_daily,1,daily,store_id,CA_1,1.421071441695094,2.5606246664995087,0.6579034452292102,0.20821427755057811,20.82142775505781,216.0,236.8214277550578,100,0.5045197485729378,100,0
validation_fold_2,seasonal_naive_7,day_1_daily,1,daily,store_id,CA_1,1.67,3.3211443810831227,0.7731481481481481,-0.05,-5.0,216.0,211.0,100,0.6299889112929755,100,0
validation_fold_2,zero,day_1_daily,1,daily,store_id,CA_1,2.16,5.065570056765576,1.0,-2.16,-216.0,216.0,0.0,100,0.6192903282324657,100,0
validation_fold_2,croston_sba,day_1_daily,1,daily,store_id,TX_2,1.3406780211627483,2.283066611752696,0.7169401182688494,0.4696958787739277,46.96958787739277,187.0,233.96958787739277,100,0.5673260759126899,100,0
validation_fold_2,last_value,day_1_daily,1,daily,store_id,TX_2,1.26,2.177154105707724,0.6737967914438503,0.22,22.0,187.0,209.0,100,0.5529217348537265,100,0
validation_fold_2,mean_28,day_1_daily,1,daily,store_id,TX_2,1.1582142863795162,1.9608834300375493,0.6193659285451958,0.3167857130989432,31.678571309894323,187.0,218.67857130989432,100,0.5231614921271263,100,0
validation_fold_2,seasonal_naive_7,day_1_daily,1,daily,store_id,TX_2,1.35,2.2869193252058544,0.7219251336898396,0.05,5.0,187.0,192.0,100,0.644502491678541,100,0
validation_fold_2,zero,day_1_daily,1,daily,store_id,TX_2,1.87,3.5397740040855714,1.0,-1.87,-187.0,187.0,0.0,100,0.6938781707468887,100,0
validation_fold_2,croston_sba,day_1_daily,1,daily,store_id,WI_3,1.2233891282603144,2.2109503365557046,0.9787113026082516,0.7999783780798316,79.99783780798316,125.0,204.99783780798316,100,0.49584030272814594,100,0
validation_fold_2,last_value,day_1_daily,1,daily,store_id,WI_3,1.06,2.1260291625469296,0.848,0.28,28.0,125.0,153.0,100,0.5159480245160133,100,0
validation_fold_2,mean_28,day_1_daily,1,daily,store_id,WI_3,1.0032142792642116,1.6214482143681888,0.8025714234113693,0.660357131510973,66.0357131510973,125.0,191.0357131510973,100,0.45117005649693,100,0
validation_fold_2,seasonal_naive_7,day_1_daily,1,daily,store_id,WI_3,1.3,2.3664319132398464,1.04,0.52,52.0,125.0,177.0,100,0.6124311962056654,100,0
validation_fold_2,zero,day_1_daily,1,daily,store_id,WI_3,1.25,2.539685019840059,1.0,-1.25,-125.0,125.0,0.0,100,0.4747056310519684,100,0
validation_fold_2,croston_sba,days_1_7_aggregate,7,aggregate,demand_band,high,12.264741572466763,21.674822444421615,0.38644475355640023,3.3570347049019555,332.3464357852936,3142.0,3474.3464357852936,99,0.8571545193678743,99,0
validation_fold_2,last_value,days_1_7_aggregate,7,aggregate,demand_band,high,14.343434343434344,21.34090774625914,0.4519414385741566,-4.161616161616162,-412.0,3142.0,2730.0,99,1.3378892737392207,99,0
validation_fold_2,mean_28,days_1_7_aggregate,7,aggregate,demand_band,high,8.684343400627675,14.715118790403293,0.27363144387719285,1.4267676045196225,141.24999284744263,3142.0,3283.2499928474426,99,0.713282539004631,99,0
validation_fold_2,seasonal_naive_7,days_1_7_aggregate,7,aggregate,demand_band,high,8.818181818181818,15.784854011412845,0.27784850413749207,0.45454545454545453,45.0,3142.0,3187.0,99,0.7434096301117122,99,0
validation_fold_2,zero,days_1_7_aggregate,7,aggregate,demand_band,high,31.737373737373737,51.523849533076145,1.0,-31.737373737373737,-3142.0,3142.0,0.0,99,2.5354271186489106,99,0
validation_fold_2,croston_sba,days_1_7_aggregate,7,aggregate,demand_band,low,2.196823802560267,2.8493030946076936,0.6058093494525527,0.7825530806575158,77.47275498509407,359.0,436.47275498509407,99,0.6884679606122275,99,0
validation_fold_2,last_value,days_1_7_aggregate,7,aggregate,demand_band,low,3.9393939393939394,6.651497894641796,1.0863509749303621,0.6868686868686869,68.0,359.0,427.0,99,1.2039270487773732,99,0
validation_fold_2,mean_28,days_1_7_aggregate,7,aggregate,demand_band,low,1.9545454545454546,2.7599681596758034,0.5389972144846796,0.7272727272727273,72.0,359.0,431.0,99,0.6101500169288834,99,0
validation_fold_2,seasonal_naive_7,days_1_7_aggregate,7,aggregate,demand_band,low,2.2525252525252526,3.160680146724592,0.6211699164345403,0.6363636363636364,63.0,359.0,422.0,99,0.7082413299463617,99,0
validation_fold_2,zero,days_1_7_aggregate,7,aggregate,demand_band,low,3.6262626262626263,5.670230608318779,1.0,-3.6262626262626263,-359.0,359.0,0.0,99,1.0567340264427227,99,0
validation_fold_2,croston_sba,days_1_7_aggregate,7,aggregate,demand_band,medium,4.410764946657069,6.2119911947521285,0.5687712067749949,1.135669371661018,115.83827590942383,791.0,906.8382759094238,102,0.8978355951615915,102,0
validation_fold_2,last_value,days_1_7_aggregate,7,aggregate,demand_band,medium,7.215686274509804,12.637479272107282,0.9304677623261695,0.0,0.0,791.0,791.0,102,1.5609511141276349,102,0
validation_fold_2,mean_28,days_1_7_aggregate,7,aggregate,demand_band,medium,3.2499999859753776,4.526745115631773,0.4190897579892396,0.20098038748198865,20.499999523162842,791.0,811.4999995231628,102,0.6879788018298897,102,0
validation_fold_2,seasonal_naive_7,days_1_7_aggregate,7,aggregate,demand_band,medium,3.049019607843137,4.676809705302092,0.393173198482933,0.10784313725490197,11.0,791.0,802.0,102,0.6628605055318042,102,0
validation_fold_2,zero,days_1_7_aggregate,7,aggregate,demand_band,medium,7.754901960784314,10.60937432318286,1.0,-7.754901960784314,-791.0,791.0,0.0,102,1.5058677488181647,102,0
validation_fold_2,croston_sba,days_1_7_aggregate,7,aggregate,dept_id,FOODS_1,4.678322790728675,7.207157910189367,0.3468278839914174,1.0052843319045173,45.23779493570328,607.0,652.2377949357033,45,0.7440110496984815,45,0
validation_fold_2,last_value,days_1_7_aggregate,7,aggregate,dept_id,FOODS_1,9.244444444444444,17.052858997833766,0.685337726523888,0.6666666666666666,30.0,607.0,637.0,45,1.7645642538896498,45,0
validation_fold_2,mean_28,days_1_7_aggregate,7,aggregate,dept_id,FOODS_1,4.150000042385525,6.380199406416512,0.3076606291719088,1.0944443172878688,49.2499942779541,607.0,656.2499942779541,45,0.6701255500584279,45,0
validation_fold_2,seasonal_naive_7,days_1_7_aggregate,7,aggregate,dept_id,FOODS_1,3.8,5.882176467941097,0.28171334431630973,0.022222222222222223,1.0,607.0,608.0,45,0.7323059594755393,45,0
validation_fold_2,zero,days_1_7_aggregate,7,aggregate,dept_id,FOODS_1,13.488888888888889,22.4860450551497,1.0,-13.488888888888889,-607.0,607.0,0.0,45,1.7223346258806342,45,0
validation_fold_2,croston_sba,days_1_7_aggregate,7,aggregate,dept_id,FOODS_2,7.487694260619936,17.39922122332273,1.1980310816991897,5.115730037291844,429.72132313251495,525.0,954.721323132515,84,0.9414281940360237,84,0
validation_fold_2,last_value,days_1_7_aggregate,7,aggregate,dept_id,FOODS_2,5.392857142857143,7.7957558660985224,0.8628571428571429,0.5833333333333334,49.0,525.0,574.0,84,1.1753393420005864,84,0
validation_fold_2,mean_28,days_1_7_aggregate,7,aggregate,dept_id,FOODS_2,3.3422619047619047,4.497767300105973,0.5347619047619048,1.270833310626802,106.74999809265137,525.0,631.7499980926514,84,0.7876702252094794,84,0
validation_fold_2,seasonal_naive_7,days_1_7_aggregate,7,aggregate,dept_id,FOODS_2,2.9404761904761907,4.1418307431330295,0.4704761904761905,0.44047619047619047,37.0,525.0,562.0,84,0.6905894188130721,84,0
validation_fold_2,zero,days_1_7_aggregate,7,aggregate,dept_id,FOODS_2,6.25,9.134575862648258,1.0,-6.25,-525.0,525.0,0.0,84,1.2581674123083741,84,0
validation_fold_2,croston_sba,days_1_7_aggregate,7,aggregate,dept_id,FOODS_3,6.094164638665685,11.718627677299178,0.3297791624088076,0.29648157082803067,50.69834861159325,3160.0,3210.6983486115932,171,0.772136787655291,171,0
validation_fold_2,last_value,days_1_7_aggregate,7,aggregate,dept_id,FOODS_3,9.807017543859649,16.678416910584616,0.5306962025316456,-2.473684210526316,-423.0,3160.0,2737.0,171,1.3609528270004567,171,0
validation_fold_2,mean_28,days_1_7_aggregate,7,aggregate,dept_id,FOODS_3,5.364035048679999,11.015688535513334,0.29026898522920247,0.4546783625730994,77.75,3160.0,3237.75,171,0.6132965623031645,171,0
validation_fold_2,seasonal_naive_7,days_1_7_aggregate,7,aggregate,dept_id,FOODS_3,5.783625730994152,12.064398352273484,0.3129746835443038,0.47368421052631576,81.0,3160.0,3241.0,171,0.7038709780894504,171,0
validation_fold_2,zero,days_1_7_aggregate,7,aggregate,dept_id,FOODS_3,18.47953216374269,38.06104668626181,1.0,-18.47953216374269,-3160.0,3160.0,0.0,171,1.9066160406139916,171,0
validation_fold_2,croston_sba,days_1_7_aggregate,7,aggregate,intermittency_class,highly_intermittent,1.2768259429269366,1.7908133575057967,1.3519333513344036,0.9371498376131058,16.868697077035904,17.0,33.868697077035904,18,0.6308228494509679,18,0
validation_fold_2,last_value,days_1_7_aggregate,7,aggregate,intermittency_class,highly_intermittent,1.7222222222222223,2.6770630673681683,1.8235294117647058,0.6111111111111112,11.0,17.0,28.0,18,0.9047611701811,18,0
validation_fold_2,mean_28,days_1_7_aggregate,7,aggregate,intermittency_class,highly_intermittent,1.0277777777777777,1.3411230782859234,1.088235294117647,0.7222222222222222,13.0,17.0,30.0,18,0.5514911808096836,18,0
validation_fold_2,seasonal_naive_7,days_1_7_aggregate,7,aggregate,intermittency_class,highly_intermittent,1.2777777777777777,1.90029237516523,1.3529411764705883,0.7222222222222222,13.0,17.0,30.0,18,0.6985227773801242,18,0
validation_fold_2,zero,days_1_7_aggregate,7,aggregate,intermittency_class,highly_intermittent,0.9444444444444444,1.3123346456686351,1.0,-0.9444444444444444,-17.0,17.0,0.0,18,0.5210746713296845,18,0
validation_fold_2,croston_sba,days_1_7_aggregate,7,aggregate,intermittency_class,intermittent,3.474822338644441,5.371469073583224,0.5436538232233644,1.2654913263721066,180.96525967121124,914.0,1094.9652596712112,143,0.8328370571433288,143,0
validation_fold_2,last_value,days_1_7_aggregate,7,aggregate,intermittency_class,intermittent,5.146853146853147,10.365353801996314,0.8052516411378556,0.46153846153846156,66.0,914.0,980.0,143,1.3564891203320038,143,0
validation_fold_2,mean_28,days_1_7_aggregate,7,aggregate,intermittency_class,intermittent,2.727272697261997,4.340309416155751,0.4266958377554328,0.748251718241018,106.99999570846558,914.0,1020.9999957084656,143,0.6783525196536164,143,0
validation_fold_2,seasonal_naive_7,days_1_7_aggregate,7,aggregate,intermittency_class,intermittent,2.986013986013986,5.013966507652413,0.4671772428884026,0.6223776223776224,89.0,914.0,1003.0,143,0.7357598036311236,143,0
validation_fold_2,zero,days_1_7_aggregate,7,aggregate,intermittency_class,intermittent,6.391608391608392,18.277962580219825,1.0,-6.391608391608392,-914.0,914.0,0.0,143,1.2617969441637888,143,0
validation_fold_2,croston_sba,days_1_7_aggregate,7,aggregate,intermittency_class,regular,9.796478671135663,18.4012297876078,0.40515041216538444,2.3584425174932684,327.82350993156433,3361.0,3688.8235099315643,139,0.8211895378625824,139,0
validation_fold_2,last_value,days_1_7_aggregate,7,aggregate,intermittency_class,regular,12.798561151079136,19.016274741283354,0.5293067539422791,-3.028776978417266,-421.0,3361.0,2940.0,139,1.443116433808815,139,0
validation_fold_2,mean_28,days_1_7_aggregate,7,aggregate,intermittency_class,regular,7.023381291533545,12.452770482540599,0.29046414743325283,0.8183452997276252,113.74999666213989,3361.0,3474.74999666214,139,0.6781468292016203,139,0
validation_fold_2,seasonal_naive_7,days_1_7_aggregate,7,aggregate,intermittency_class,regular,6.884892086330935,13.202081806623415,0.2847366855102648,0.1223021582733813,17.0,3361.0,3378.0,139,0.6729363647330967,139,0
validation_fold_2,zero,days_1_7_aggregate,7,aggregate,intermittency_class,regular,24.179856115107913,40.64896221918098,1.0,-24.179856115107913,-3361.0,3361.0,0.0,139,2.297886019022794,139,0
validation_fold_2,croston_sba,days_1_7_aggregate,7,aggregate,overall,all,6.271976655622323,13.070295875976107,0.4383953859941046,1.7521915555993717,525.6574666798115,4292.0,4817.6574666798115,300,0.8153195207483747,300,0
validation_fold_2,last_value,days_1_7_aggregate,7,aggregate,overall,all,8.486666666666666,14.805179273934286,0.5931966449207828,-1.1466666666666667,-344.0,4292.0,3948.0,300,1.369522765233872,300,0
validation_fold_2,mean_28,days_1_7_aggregate,7,aggregate,overall,all,4.615833317438762,8.996515502761005,0.32263513402414457,0.7791666412353515,233.74999237060547,4292.0,4525.7499923706055,300,0.6706455360802221,300,0
validation_fold_2,seasonal_naive_7,days_1_7_aggregate,7,aggregate,overall,all,4.69,9.641403770544342,0.32781919850885366,0.39666666666666667,119.0,4292.0,4411.0,300,0.7044173886999778,300,0
validation_fold_2,zero,days_1_7_aggregate,7,aggregate,overall,all,14.306666666666667,30.412716638494057,1.0,-14.306666666666667,-4292.0,4292.0,0.0,300,1.6974082124784151,300,0
validation_fold_2,croston_sba,days_1_7_aggregate,7,aggregate,store_id,CA_1,7.473286513090134,15.184169269625496,0.4299934702583506,0.06885486960411072,6.885486960411072,1738.0,1744.885486960411,100,0.8582931976636371,100,0
validation_fold_2,last_value,days_1_7_aggregate,7,aggregate,store_id,CA_1,9.24,16.217274740226856,0.5316455696202531,-3.24,-324.0,1738.0,1414.0,100,1.2887881325400077,100,0
validation_fold_2,mean_28,days_1_7_aggregate,7,aggregate,store_id,CA_1,5.637500014305115,12.047121031805576,0.32436708943067405,-0.8025000238418579,-80.25000238418579,1738.0,1657.7499976158142,100,0.6944280277981936,100,0
validation_fold_2,seasonal_naive_7,days_1_7_aggregate,7,aggregate,store_id,CA_1,5.6,12.898061869908982,0.3222094361334868,-0.78,-78.0,1738.0,1660.0,100,0.703073470365084,100,0
validation_fold_2,zero,days_1_7_aggregate,7,aggregate,store_id,CA_1,17.38,39.20102039488258,1.0,-17.38,-1738.0,1738.0,0.0,100,1.8200273434420493,100,0
validation_fold_2,croston_sba,days_1_7_aggregate,7,aggregate,store_id,TX_2,5.2604383456707,10.667772796649716,0.36967240658262124,2.147871096134186,214.78710961341858,1423.0,1637.7871096134186,100,0.7277675157549715,100,0
validation_fold_2,last_value,days_1_7_aggregate,7,aggregate,store_id,TX_2,8.18,12.991535705989497,0.5748418833450457,0.4,40.0,1423.0,1463.0,100,1.343284977989754,100,0
validation_fold_2,mean_28,days_1_7_aggregate,7,aggregate,store_id,TX_2,3.8775000190734863,6.957954086278323,0.2724877033783195,1.0774999904632567,107.74999904632568,1423.0,1530.7499990463257,100,0.5967817624323135,100,0
validation_fold_2,seasonal_naive_7,days_1_7_aggregate,7,aggregate,store_id,TX_2,3.92,6.390618123468183,0.275474349964863,1.12,112.0,1423.0,1535.0,100,0.6522978587300955,100,0
validation_fold_2,zero,days_1_7_aggregate,7,aggregate,store_id,TX_2,14.23,27.94512479843309,1.0,-14.23,-1423.0,1423.0,0.0,100,1.7187712863766114,100,0
validation_fold_2,croston_sba,days_1_7_aggregate,7,aggregate,store_id,WI_3,6.082205108106137,12.966785646685732,0.5377723349342296,3.0398487010598183,303.9848701059818,1131.0,1434.9848701059818,100,0.8598978488265154,100,0
validation_fold_2,last_value,days_1_7_aggregate,7,aggregate,store_id,WI_3,8.04,15.026643005009468,0.7108753315649867,-0.6,-60.0,1131.0,1071.0,100,1.4764951851718544,100,0
validation_fold_2,mean_28,days_1_7_aggregate,7,aggregate,store_id,WI_3,4.332499918937683,7.018947453324311,0.3830680741766298,2.062499957084656,206.24999570846558,1131.0,1337.2499957084656,100,0.7207268180101596,100,0
validation_fold_2,seasonal_naive_7,days_1_7_aggregate,7,aggregate,store_id,WI_3,4.55,8.465813605318747,0.40229885057471265,0.85,85.0,1131.0,1216.0,100,0.757880837004754,100,0
validation_fold_2,zero,days_1_7_aggregate,7,aggregate,store_id,WI_3,11.31,21.381066390617658,1.0,-11.31,-1131.0,1131.0,0.0,100,1.5534260076165836,100,0
validation_fold_2,croston_sba,days_1_7_daily,7,daily,demand_band,high,2.9017328804447535,4.921775116718612,0.6400066474055425,0.4795763815550233,332.34643241763115,3142.0,3474.346432417631,693,0.7186968129144986,99,0
validation_fold_2,last_value,days_1_7_daily,7,daily,demand_band,high,2.6984126984126986,4.891905143268411,0.5951623169955442,-0.5945165945165946,-412.0,3142.0,2730.0,693,0.805324697546537,99,0
validation_fold_2,mean_28,days_1_7_daily,7,daily,demand_band,high,2.413162232606442,4.365230077518735,0.5322474306799059,0.20382393649302175,141.24998798966408,3142.0,3283.249987989664,693,0.665542951648583,99,0
validation_fold_2,seasonal_naive_7,days_1_7_daily,7,daily,demand_band,high,2.8932178932178934,5.330491667204951,0.6381285805219605,0.06493506493506493,45.0,3142.0,3187.0,693,0.8333167907092748,99,0
