fold,model_name,horizon,horizon_days,evaluation_type,segment_type,segment_value,mae,rmse,wape,bias,aggregate_bias,actual_sum,forecast_sum,observations,rmsse,rmsse_defined_series,rmsse_undefined_series,mean_28_mae,mean_28_rmse,mean_28_wape,mean_28_bias,mean_28_aggregate_bias,mean_28_actual_sum,mean_28_forecast_sum,mean_28_observations,mean_28_rmsse,mean_28_rmsse_defined_series,mean_28_rmsse_undefined_series,zero_mae,zero_rmse,zero_wape,zero_bias,zero_aggregate_bias,zero_actual_sum,zero_forecast_sum,zero_observations,zero_rmsse,zero_rmsse_defined_series,zero_rmsse_undefined_series,mae_improvement_vs_mean_28_pct,mae_improvement_vs_zero_pct,rmse_improvement_vs_mean_28_pct,rmse_improvement_vs_zero_pct,wape_improvement_vs_mean_28_pct,wape_improvement_vs_zero_pct,rmsse_improvement_vs_mean_28_pct,rmsse_improvement_vs_zero_pct,absolute_bias_improvement_vs_mean_28_pct
combined,ridge_global_v1,day_1_daily,1,daily,store_id,CA_1,1.4271987954775491,2.6208648234051477,0.5626276460489682,-0.2818509848912557,-84.55529546737671,761.0,676.4447045326233,300,0.4919046721929889,300,0,1.4814285852387548,2.9463773884426723,0.5840060125776957,-0.1297619064773122,-38.92857194319368,761.0,722.0714280568063,300,0.5084207854077644,300,0,2.536666666666666,5.705844956416768,1.0,-2.536666666666666,-761.0,761.0,0.0,300,0.7116000210833332,300,0,3.6606415119541973,43.73723539510318,11.047891092104003,54.067016481796706,3.6606415119541817,43.73723539510318,3.24851258815652,30.873432037829648,-117.2062607145303
combined,ridge_global_v1,day_1_daily,1,daily,store_id,TX_2,1.1831477459271749,2.1651779854405886,0.5469095897968451,-0.13802228053410848,-41.406684160232544,649.0,607.5933158397675,300,0.48790051755302255,300,0,1.2763095262646675,2.314804664113133,0.5899735868711868,-0.0327381050089995,-9.821431502699852,649.0,639.1785684973001,300,0.4963635283625581,300,0,2.1633333333333336,4.455333881989093,1.0,-2.1633333333333336,-649.0,649.0,0.0,300,0.6926391582738726,300,0,7.299309330562324,45.3090410203155,6.463900863525805,51.4025650424668,7.299309330562318,45.30904102031549,1.7050025487275362,29.559206734871818,-321.59520380354036
combined,ridge_global_v1,day_1_daily,1,daily,store_id,WI_3,1.0380750314394633,1.7681895587530239,0.675536896815269,0.05579181512196859,16.737544536590576,461.0,477.7375445365906,300,0.45689978772660456,300,0,1.1644047495226066,1.988535359537452,0.7577471255027808,0.3867857040216525,116.03571120649576,461.0,577.0357112064958,300,0.5040612741477228,300,0,1.5366666666666666,3.191133549905634,1.0,-1.5366666666666666,-461.0,461.0,0.0,300,0.553785707485467,300,0,10.84929601454624,32.4463103184731,11.08080878359046,44.59054968710691,10.849296014546232,32.4463103184731,9.356300283305814,17.495200480847547,85.57552294672057
combined,ridge_global_v1,days_1_7_aggregate,7,aggregate,demand_band,high,8.103213292982442,13.156057563097127,0.25219054259832185,-0.9871367553267816,-293.17961633205414,9543.0,9249.820383667946,297,0.671868862885162,297,0,8.107744066000787,13.11214892764306,0.2523315506237277,1.0774410389087818,319.9999885559082,9543.0,9862.999988555908,297,0.7073143429750134,297,0,32.13131313131313,49.891633408569454,1.0,-32.13131313131313,-9543.0,9543.0,0.0,297,2.5243107985040263,297,0,0.055882042914313396,74.78094574016781,-0.33486986531626434,73.63073392414243,0.055882042914288894,74.78094574016781,5.011276873131855,73.38406731519237,8.381366619695427
combined,ridge_global_v1,days_1_7_aggregate,7,aggregate,demand_band,low,2.170879025651951,3.123945519445104,0.5324121144662506,-1.2959445939722285,-384.8955444097519,1211.0,826.1044555902481,297,0.6860343424068945,297,0,2.071548819943309,3.0241382978074296,0.5080511969638009,0.0648148099982778,19.249998569488525,1211.0,1230.2499985694883,297,0.6463665478611524,297,0,4.077441077441078,5.9974742158426135,1.0,-4.077441077441078,-1211.0,1211.0,0.0,297,1.212543500105161,297,0,-4.794972957063118,46.75878855337494,-3.300352424690258,47.912314300692564,-4.794972957063118,46.75878855337494,-6.137043242259999,43.421877866864456,-1899.457522141411
combined,ridge_global_v1,days_1_7_aggregate,7,aggregate,demand_band,medium,3.1892903279634863,4.712841485039201,0.4411947741215311,-0.944078492962457,-288.88801884651184,2212.0,1923.1119811534882,306,0.6530721906628473,306,0,3.138071882958505,4.442235436878431,0.4341094015304262,0.858660121369206,262.74999713897705,2212.0,2474.749997138977,306,0.6509266614032644,306,0,7.228758169934641,9.943960626489652,1.0,-7.228758169934641,-2212.0,2212.0,0.0,306,1.4097094526598986,306,0,-1.632162898597902,55.88052258784689,-6.091663803189256,52.60599209851362,-1.632162898597869,55.88052258784689,-0.32961151951551176,53.67327718271283,-9.947867551720494
combined,ridge_global_v1,days_1_7_aggregate,7,aggregate,dept_id,FOODS_1,5.383182232468217,9.22141013904426,0.3692731714345575,-1.8079674491175899,-244.07560563087463,1968.0,1723.9243943691254,135,0.8337919916529996,135,0,4.522222211625841,7.013875029354038,0.3102134139072604,-0.4777778095669217,-64.50000429153442,1968.0,1903.4999957084656,135,0.7237704349778938,135,0,14.577777777777778,24.672671941659274,1.0,-14.577777777777778,-1968.0,1968.0,0.0,135,1.9209425732457188,135,0,-19.038428023925913,63.07268285654425,-31.4738300932278,62.62500404962582,-19.038428023925892,63.07268285654425,-15.20116757442104,56.59464248094706,-278.4117664979898
combined,ridge_global_v1,days_1_7_aggregate,7,aggregate,dept_id,FOODS_2,3.2501772448183996,4.872790024279488,0.44129561729215344,-0.5627323280251215,-141.80854666233063,1856.0,1714.1914533376694,252,0.6104558517288317,252,0,3.375000011353266,5.023802483461606,0.458243536024258,1.369047619047619,345.0,1856.0,2201.0,252,0.7124476240100758,252,0,7.365079365079365,13.234454792351428,1.0,-7.365079365079365,-1856.0,1856.0,0.0,252,1.2893392615173416,252,0,3.6984523293324774,55.87043827078465,3.0059394189809794,63.18102936060793,3.698452329332449,55.87043827078466,14.31568705460399,52.65359010238896,58.89607343120852
combined,ridge_global_v1,days_1_7_aggregate,7,aggregate,dept_id,FOODS_3,4.837337216206229,9.222939177098425,0.2714454158733095,-1.1327076555460285,-581.0790272951126,9142.0,8560.920972704887,513,0.6564143251574103,513,0,4.917153960780094,9.55297118681586,0.2759243034215913,0.6267056307132713,321.4999885559082,9142.0,9463.499988555908,513,0.6315418576904199,513,0,17.820662768031188,35.70258343506281,1.0,-17.820662768031188,-9142.0,9142.0,0.0,513,1.8654504442696207,513,0,1.6232305356003573,72.85545841266904,3.4547577215862963,74.16730586492865,1.6232305356003371,72.85545841266905,-3.9383719644411532,64.81202021882623,-80.73998381933508
combined,ridge_global_v1,days_1_7_aggregate,7,aggregate,intermittency_class,highly_intermittent,1.039697917002552,1.5111041871852955,0.6407440651294797,-0.6057954689241806,-32.10715985298157,86.0,53.89284014701843,53,0.5894635068254732,53,0,1.0047169811320755,1.2862663534725114,0.6191860465116279,0.0990566037735849,5.25,86.0,91.25,53,0.5951969248352807,53,0,1.6226415094339623,2.502828588496669,1.0,-1.6226415094339623,-86.0,86.0,0.0,53,0.8819952874353293,53,0,-3.4816706124605674,35.92559348705203,-17.479881449576382,39.62414389341203,-3.4816706124605696,35.92559348705203,0.9632808521976559,33.16704576285,-511.56494958060136
combined,ridge_global_v1,days_1_7_aggregate,7,aggregate,intermittency_class,intermittent,2.666347229287132,4.24603363602018,0.4150219053169931,-1.1631958960380466,-501.33743119239807,2769.0,2267.662568807602,431,0.6756249772224634,431,0,2.622389767949929,4.0380476653987225,0.4081798447043769,0.5817865174773674,250.74998903274536,2769.0,3019.7499890327454,431,0.6606966982738068,431,0,6.424593967517401,17.03558443056625,1.0,-6.424593967517401,-2769.0,2769.0,0.0,431,1.304123134664302,431,0,-1.676236762148708,58.49780946830069,-5.150656650332554,75.07550355359868,-1.6762367621486949,58.49780946830069,-2.259475336816344,48.193160656077325,-99.9351757207569
